Time [s],Packet ID,Address,Data,Read/Write,ACK/NAK
0.466463000000000,64,0x4E,0x1D,Write,ACK
0.466692500000000,65,0x4E,0x19,Write,ACK
0.466977500000000,66,0x4E,0x79,Write,ACK
0.467207000000000,67,0x4E,0x7D,Write,ACK
0.467436500000000,68,0x4E,0x79,Write,ACK
0.467721500000000,69,0x4E,0x39,Write,ACK
0.467951000000000,70,0x4E,0x3D,Write,ACK
0.468181000000000,71,0x4E,0x39,Write,ACK
0.468465500000000,72,0x4E,0x79,Write,ACK
0.468695000000000,73,0x4E,0x7D,Write,ACK
0.468925000000000,74,0x4E,0x79,Write,ACK
0.469204500000000,75,0x4E,0x39,Write,ACK
0.469434500000000,76,0x4E,0x3D,Write,ACK
0.469668000000000,77,0x4E,0x39,Write,ACK
0.469952500000000,78,0x4E,0x79,Write,ACK
0.470182500000000,79,0x4E,0x7D,Write,ACK
0.470412000000000,80,0x4E,0x79,Write,ACK
0.470694000000000,81,0x4E,0x79,Write,ACK
0.470923500000000,82,0x4E,0x7D,Write,ACK
0.471153000000000,83,0x4E,0x79,Write,ACK
0.471438000000000,84,0x4E,0x69,Write,ACK
0.471667500000000,85,0x4E,0x6D,Write,ACK
0.471897500000000,86,0x4E,0x69,Write,ACK
0.472177000000000,87,0x4E,0xF9,Write,ACK
0.472407000000000,88,0x4E,0xFD,Write,ACK
0.472636500000000,89,0x4E,0xF9,Write,ACK
0.472921000000000,90,0x4E,0x79,Write,ACK
0.473151000000000,91,0x4E,0x7D,Write,ACK
0.473380500000000,92,0x4E,0x79,Write,ACK
0.473665500000000,93,0x4E,0x29,Write,ACK
0.473895000000000,94,0x4E,0x2D,Write,ACK
0.474125000000000,95,0x4E,0x29,Write,ACK
0.474409500000000,96,0x4E,0x69,Write,ACK
0.474639000000000,97,0x4E,0x6D,Write,ACK
0.474869000000000,98,0x4E,0x69,Write,ACK
0.475153500000000,99,0x4E,0x49,Write,ACK
0.475383500000000,100,0x4E,0x4D,Write,ACK
0.475613000000000,101,0x4E,0x49,Write,ACK
0.475913000000000,102,0x4E,0xC8,Write,ACK
0.476142500000000,103,0x4E,0xCC,Write,ACK
0.476372500000000,104,0x4E,0xC8,Write,ACK
0.476652000000000,105,0x4E,0x08,Write,ACK
0.476884000000000,106,0x4E,0x0C,Write,ACK
0.477114000000000,107,0x4E,0x08,Write,ACK
0.477443500000000,108,0x4E,0x49,Write,ACK
0.477673500000000,109,0x4E,0x4D,Write,ACK
0.477913000000000,110,0x4E,0x49,Write,ACK
0.478192500000000,111,0x4E,0x89,Write,ACK
0.478422500000000,112,0x4E,0x8D,Write,ACK
0.478652000000000,113,0x4E,0x89,Write,ACK
1.079625500000000,114,0x4E,0x08,Write,ACK
1.079855000000000,115,0x4E,0x0C,Write,ACK
1.080085000000000,116,0x4E,0x08,Write,ACK
1.080369500000000,117,0x4E,0x18,Write,ACK
1.080599500000000,118,0x4E,0x1C,Write,ACK
1.080829000000000,119,0x4E,0x18,Write,ACK
1.083181000000000,120,0x4E,0x88,Write,ACK
1.083410500000000,121,0x4E,0x8C,Write,ACK
1.083640500000000,122,0x4E,0x88,Write,ACK
1.083920000000000,123,0x4E,0x08,Write,ACK
1.084150000000000,124,0x4E,0x0C,Write,ACK
1.084379500000000,125,0x4E,0x08,Write,ACK
1.084669500000000,126,0x4E,0x29,Write,ACK
1.084899000000000,127,0x4E,0x2D,Write,ACK
1.085129000000000,128,0x4E,0x29,Write,ACK
1.085413500000000,129,0x4E,0x09,Write,ACK
1.085643000000000,130,0x4E,0x0D,Write,ACK
1.085873000000000,131,0x4E,0x09,Write,ACK
1.086157500000000,132,0x4E,0x49,Write,ACK
1.086387500000000,133,0x4E,0x4D,Write,ACK
1.086617000000000,134,0x4E,0x49,Write,ACK
1.086903000000000,135,0x4E,0x59,Write,ACK
1.087132500000000,136,0x4E,0x5D,Write,ACK
1.087362500000000,137,0x4E,0x59,Write,ACK
1.087647000000000,138,0x4E,0x69,Write,ACK
1.087877000000000,139,0x4E,0x6D,Write,ACK
1.088106500000000,140,0x4E,0x69,Write,ACK
1.088386500000000,141,0x4E,0xE9,Write,ACK
1.088616000000000,142,0x4E,0xED,Write,ACK
1.088845500000000,143,0x4E,0xE9,Write,ACK
1.089130500000000,144,0x4E,0x79,Write,ACK
1.089360000000000,145,0x4E,0x7D,Write,ACK
1.089590000000000,146,0x4E,0x79,Write,ACK
1.089874500000000,147,0x4E,0x49,Write,ACK
1.090104000000000,148,0x4E,0x4D,Write,ACK
1.090334000000000,149,0x4E,0x49,Write,ACK
1.090618500000000,150,0x4E,0x69,Write,ACK
1.090848500000000,151,0x4E,0x6D,Write,ACK
1.091078000000000,152,0x4E,0x69,Write,ACK
1.091357500000000,153,0x4E,0x59,Write,ACK
1.091587500000000,154,0x4E,0x5D,Write,ACK
1.091817000000000,155,0x4E,0x59,Write,ACK
1.092102000000000,156,0x4E,0x79,Write,ACK
1.092331500000000,157,0x4E,0x7D,Write,ACK
1.092561500000000,158,0x4E,0x79,Write,ACK
1.092846000000000,159,0x4E,0x29,Write,ACK
1.093076000000000,160,0x4E,0x2D,Write,ACK
1.093305500000000,161,0x4E,0x29,Write,ACK
1.093590000000000,162,0x4E,0x29,Write,ACK
1.093820000000000,163,0x4E,0x2D,Write,ACK
1.094049500000000,164,0x4E,0x29,Write,ACK
1.094334500000000,165,0x4E,0x09,Write,ACK
1.094564000000000,166,0x4E,0x0D,Write,ACK
1.094794000000000,167,0x4E,0x09,Write,ACK
1.095083500000000,168,0x4E,0x59,Write,ACK
1.095313000000000,169,0x4E,0x5D,Write,ACK
1.095543000000000,170,0x4E,0x59,Write,ACK
1.095822500000000,171,0x4E,0x09,Write,ACK
1.096057500000000,172,0x4E,0x0D,Write,ACK
1.096287000000000,173,0x4E,0x09,Write,ACK
1.096571500000000,174,0x4E,0x69,Write,ACK
1.096801500000000,175,0x4E,0x6D,Write,ACK
1.097031000000000,176,0x4E,0x69,Write,ACK
1.097311000000000,177,0x4E,0x19,Write,ACK
1.097540500000000,178,0x4E,0x1D,Write,ACK
1.097770500000000,179,0x4E,0x19,Write,ACK
1.098055000000000,180,0x4E,0x79,Write,ACK
1.098284500000000,181,0x4E,0x7D,Write,ACK
1.098514500000000,182,0x4E,0x79,Write,ACK
1.098799000000000,183,0x4E,0x39,Write,ACK
1.099029000000000,184,0x4E,0x3D,Write,ACK
1.099258500000000,185,0x4E,0x39,Write,ACK
1.099543500000000,186,0x4E,0x79,Write,ACK
1.099773000000000,187,0x4E,0x7D,Write,ACK
1.100002500000000,188,0x4E,0x79,Write,ACK
1.100282500000000,189,0x4E,0x39,Write,ACK
1.100512000000000,190,0x4E,0x3D,Write,ACK
1.100742000000000,191,0x4E,0x39,Write,ACK
1.101026500000000,192,0x4E,0x79,Write,ACK
1.101256500000000,193,0x4E,0x7D,Write,ACK
1.101486000000000,194,0x4E,0x79,Write,ACK
1.101766000000000,195,0x4E,0x79,Write,ACK
1.101995500000000,196,0x4E,0x7D,Write,ACK
1.102225500000000,197,0x4E,0x79,Write,ACK
1.102510000000000,198,0x4E,0x69,Write,ACK
1.102740000000000,199,0x4E,0x6D,Write,ACK
1.102969500000000,200,0x4E,0x69,Write,ACK
1.103259000000000,201,0x4E,0xF9,Write,ACK
1.103489000000000,202,0x4E,0xFD,Write,ACK
1.103718500000000,203,0x4E,0xF9,Write,ACK
1.104003500000000,204,0x4E,0x79,Write,ACK
1.104235500000000,205,0x4E,0x7D,Write,ACK
1.104465000000000,206,0x4E,0x79,Write,ACK
1.104745000000000,207,0x4E,0x29,Write,ACK
1.104974500000000,208,0x4E,0x2D,Write,ACK
1.105204500000000,209,0x4E,0x29,Write,ACK
1.105489000000000,210,0x4E,0x69,Write,ACK
1.105719000000000,211,0x4E,0x6D,Write,ACK
1.105948500000000,212,0x4E,0x69,Write,ACK
1.106228500000000,213,0x4E,0x49,Write,ACK
1.106458000000000,214,0x4E,0x4D,Write,ACK
1.106687500000000,215,0x4E,0x49,Write,ACK
1.106977500000000,216,0x4E,0xC8,Write,ACK
1.107207000000000,217,0x4E,0xCC,Write,ACK
1.107437000000000,218,0x4E,0xC8,Write,ACK
1.107721500000000,219,0x4E,0x08,Write,ACK
1.107951500000000,220,0x4E,0x0C,Write,ACK
1.108181000000000,221,0x4E,0x08,Write,ACK
1.108516000000000,222,0x4E,0x29,Write,ACK
1.108745500000000,223,0x4E,0x2D,Write,ACK
1.108975000000000,224,0x4E,0x29,Write,ACK
1.109255000000000,225,0x4E,0xA9,Write,ACK
1.109484500000000,226,0x4E,0xAD,Write,ACK
1.109714500000000,227,0x4E,0xA9,Write,ACK
1.109999000000000,228,0x4E,0x59,Write,ACK
1.110229000000000,229,0x4E,0x5D,Write,ACK
1.110458500000000,230,0x4E,0x59,Write,ACK
1.110743000000000,231,0x4E,0x49,Write,ACK
1.110973000000000,232,0x4E,0x4D,Write,ACK
1.111202500000000,233,0x4E,0x49,Write,ACK
1.712181000000000,234,0x4E,0x08,Write,ACK
1.712410500000000,235,0x4E,0x0C,Write,ACK
1.712640500000000,236,0x4E,0x08,Write,ACK
1.712925000000000,237,0x4E,0x18,Write,ACK
1.713154500000000,238,0x4E,0x1C,Write,ACK
1.713384500000000,239,0x4E,0x18,Write,ACK
1.715756500000000,240,0x4E,0x88,Write,ACK
1.715986500000000,241,0x4E,0x8C,Write,ACK
1.716216000000000,242,0x4E,0x88,Write,ACK
1.716500500000000,243,0x4E,0x08,Write,ACK
1.716730500000000,244,0x4E,0x0C,Write,ACK
1.716960000000000,245,0x4E,0x08,Write,ACK
1.717255000000000,246,0x4E,0x29,Write,ACK
1.717484500000000,247,0x4E,0x2D,Write,ACK
1.717714000000000,248,0x4E,0x29,Write,ACK
1.717994000000000,249,0x4E,0x09,Write,ACK
1.718223500000000,250,0x4E,0x0D,Write,ACK
1.718453500000000,251,0x4E,0x09,Write,ACK
1.718738000000000,252,0x4E,0x49,Write,ACK
1.718967500000000,253,0x4E,0x4D,Write,ACK
1.719197500000000,254,0x4E,0x49,Write,ACK
1.719482000000000,255,0x4E,0x59,Write,ACK
1.719712000000000,256,0x4E,0x5D,Write,ACK
1.719941500000000,257,0x4E,0x59,Write,ACK
1.720226000000000,258,0x4E,0x69,Write,ACK
1.720456000000000,259,0x4E,0x6D,Write,ACK
1.720685500000000,260,0x4E,0x69,Write,ACK
1.720965500000000,261,0x4E,0xE9,Write,ACK
1.721195000000000,262,0x4E,0xED,Write,ACK
1.721425000000000,263,0x4E,0xE9,Write,ACK
1.721709500000000,264,0x4E,0x79,Write,ACK
1.721939500000000,265,0x4E,0x7D,Write,ACK
1.722169000000000,266,0x4E,0x79,Write,ACK
1.722458500000000,267,0x4E,0x49,Write,ACK
1.722688500000000,268,0x4E,0x4D,Write,ACK
1.722918000000000,269,0x4E,0x49,Write,ACK
1.723203000000000,270,0x4E,0x69,Write,ACK
1.723442500000000,271,0x4E,0x6D,Write,ACK
1.723672000000000,272,0x4E,0x69,Write,ACK
1.723952000000000,273,0x4E,0x59,Write,ACK
1.724181500000000,274,0x4E,0x5D,Write,ACK
1.724411500000000,275,0x4E,0x59,Write,ACK
1.724696000000000,276,0x4E,0x79,Write,ACK
1.724926000000000,277,0x4E,0x7D,Write,ACK
1.725155500000000,278,0x4E,0x79,Write,ACK
1.725440000000000,279,0x4E,0x29,Write,ACK
1.725670000000000,280,0x4E,0x2D,Write,ACK
1.725899500000000,281,0x4E,0x29,Write,ACK
1.726184000000000,282,0x4E,0x29,Write,ACK
1.726414000000000,283,0x4E,0x2D,Write,ACK
1.726643500000000,284,0x4E,0x29,Write,ACK
1.726923500000000,285,0x4E,0x09,Write,ACK
1.727153000000000,286,0x4E,0x0D,Write,ACK
1.727382500000000,287,0x4E,0x09,Write,ACK
1.727667500000000,288,0x4E,0x59,Write,ACK
1.727897000000000,289,0x4E,0x5D,Write,ACK
1.728127000000000,290,0x4E,0x59,Write,ACK
1.728406500000000,291,0x4E,0x09,Write,ACK
1.728636500000000,292,0x4E,0x0D,Write,ACK
1.728866000000000,293,0x4E,0x09,Write,ACK
1.729151000000000,294,0x4E,0x69,Write,ACK
1.729380500000000,295,0x4E,0x6D,Write,ACK
1.729620000000000,296,0x4E,0x69,Write,ACK
1.729905000000000,297,0x4E,0x19,Write,ACK
1.730134500000000,298,0x4E,0x1D,Write,ACK
1.730364000000000,299,0x4E,0x19,Write,ACK
1.730654000000000,300,0x4E,0x79,Write,ACK
1.730883500000000,301,0x4E,0x7D,Write,ACK
1.731113500000000,302,0x4E,0x79,Write,ACK
1.731393000000000,303,0x4E,0x39,Write,ACK
1.731627000000000,304,0x4E,0x3D,Write,ACK
1.731857000000000,305,0x4E,0x39,Write,ACK
1.732141500000000,306,0x4E,0x79,Write,ACK
1.732371000000000,307,0x4E,0x7D,Write,ACK
1.732601000000000,308,0x4E,0x79,Write,ACK
1.732886000000000,309,0x4E,0x39,Write,ACK
1.733115500000000,310,0x4E,0x3D,Write,ACK
1.733345000000000,311,0x4E,0x39,Write,ACK
1.733630000000000,312,0x4E,0x79,Write,ACK
1.733859500000000,313,0x4E,0x7D,Write,ACK
1.734089500000000,314,0x4E,0x79,Write,ACK
1.734369000000000,315,0x4E,0x79,Write,ACK
1.734598500000000,316,0x4E,0x7D,Write,ACK
1.734828500000000,317,0x4E,0x79,Write,ACK
1.735113000000000,318,0x4E,0x69,Write,ACK
1.735343000000000,319,0x4E,0x6D,Write,ACK
1.735572500000000,320,0x4E,0x69,Write,ACK
1.735857500000000,321,0x4E,0xF9,Write,ACK
1.736087000000000,322,0x4E,0xFD,Write,ACK
1.736317000000000,323,0x4E,0xF9,Write,ACK
1.736601500000000,324,0x4E,0x79,Write,ACK
1.736831000000000,325,0x4E,0x7D,Write,ACK
1.737061000000000,326,0x4E,0x79,Write,ACK
1.737340500000000,327,0x4E,0x29,Write,ACK
1.737570500000000,328,0x4E,0x2D,Write,ACK
1.737810000000000,329,0x4E,0x29,Write,ACK
1.738094500000000,330,0x4E,0x69,Write,ACK
1.738324500000000,331,0x4E,0x6D,Write,ACK
1.738554000000000,332,0x4E,0x69,Write,ACK
1.738843500000000,333,0x4E,0x49,Write,ACK
1.739073500000000,334,0x4E,0x4D,Write,ACK
1.739303000000000,335,0x4E,0x49,Write,ACK
1.739593000000000,336,0x4E,0xC8,Write,ACK
1.739828500000000,337,0x4E,0xCC,Write,ACK
1.740058000000000,338,0x4E,0xC8,Write,ACK
1.740338000000000,339,0x4E,0x08,Write,ACK
1.740567500000000,340,0x4E,0x0C,Write,ACK
1.740797500000000,341,0x4E,0x08,Write,ACK
1.741132000000000,342,0x4E,0x29,Write,ACK
1.741362000000000,343,0x4E,0x2D,Write,ACK
1.741591500000000,344,0x4E,0x29,Write,ACK
1.741871500000000,345,0x4E,0xA9,Write,ACK
1.742101000000000,346,0x4E,0xAD,Write,ACK
1.742330500000000,347,0x4E,0xA9,Write,ACK
1.742615500000000,348,0x4E,0x29,Write,ACK
1.742845000000000,349,0x4E,0x2D,Write,ACK
1.743075000000000,350,0x4E,0x29,Write,ACK
1.743354500000000,351,0x4E,0xA9,Write,ACK
1.743584500000000,352,0x4E,0xAD,Write,ACK
1.743814000000000,353,0x4E,0xA9,Write,ACK
1.744099000000000,354,0x4E,0x49,Write,ACK
1.744328500000000,355,0x4E,0x4D,Write,ACK
1.744558000000000,356,0x4E,0x49,Write,ACK
1.744843000000000,357,0x4E,0x29,Write,ACK
1.745072500000000,358,0x4E,0x2D,Write,ACK
1.745302500000000,359,0x4E,0x29,Write,ACK
2.346271000000000,360,0x4E,0x08,Write,ACK
2.346500500000000,361,0x4E,0x0C,Write,ACK
2.346740000000000,362,0x4E,0x08,Write,ACK
2.347020000000000,363,0x4E,0x18,Write,ACK
2.347249500000000,364,0x4E,0x1C,Write,ACK
2.347479500000000,365,0x4E,0x18,Write,ACK
2.349881500000000,366,0x4E,0x88,Write,ACK
2.350111000000000,367,0x4E,0x8C,Write,ACK
2.350340500000000,368,0x4E,0x88,Write,ACK
2.350620500000000,369,0x4E,0x08,Write,ACK
2.350860000000000,370,0x4E,0x0C,Write,ACK
2.351090000000000,371,0x4E,0x08,Write,ACK
2.351379500000000,372,0x4E,0x29,Write,ACK
2.351609000000000,373,0x4E,0x2D,Write,ACK
2.351842500000000,374,0x4E,0x29,Write,ACK
2.352127500000000,375,0x4E,0x09,Write,ACK
2.352357000000000,376,0x4E,0x0D,Write,ACK
2.352587000000000,377,0x4E,0x09,Write,ACK
2.352876500000000,378,0x4E,0x49,Write,ACK
2.353106500000000,379,0x4E,0x4D,Write,ACK
2.353336000000000,380,0x4E,0x49,Write,ACK
2.353616000000000,381,0x4E,0x59,Write,ACK
2.353845500000000,382,0x4E,0x5D,Write,ACK
2.354075000000000,383,0x4E,0x59,Write,ACK
2.354360000000000,384,0x4E,0x69,Write,ACK
2.354589500000000,385,0x4E,0x6D,Write,ACK
2.354824000000000,386,0x4E,0x69,Write,ACK
2.355108500000000,387,0x4E,0xE9,Write,ACK
2.355338500000000,388,0x4E,0xED,Write,ACK
2.355568000000000,389,0x4E,0xE9,Write,ACK
2.355853000000000,390,0x4E,0x79,Write,ACK
2.356082500000000,391,0x4E,0x7D,Write,ACK
2.356312000000000,392,0x4E,0x79,Write,ACK
2.356592000000000,393,0x4E,0x49,Write,ACK
2.356821500000000,394,0x4E,0x4D,Write,ACK
2.357051500000000,395,0x4E,0x49,Write,ACK
2.357336000000000,396,0x4E,0x69,Write,ACK
2.357566000000000,397,0x4E,0x6D,Write,ACK
2.357795500000000,398,0x4E,0x69,Write,ACK
2.358085000000000,399,0x4E,0x59,Write,ACK
2.358315000000000,400,0x4E,0x5D,Write,ACK
2.358544500000000,401,0x4E,0x59,Write,ACK
2.358829500000000,402,0x4E,0x79,Write,ACK
2.359059000000000,403,0x4E,0x7D,Write,ACK
2.359288500000000,404,0x4E,0x79,Write,ACK
2.359573500000000,405,0x4E,0x29,Write,ACK
2.359803000000000,406,0x4E,0x2D,Write,ACK
2.360033000000000,407,0x4E,0x29,Write,ACK
2.360317500000000,408,0x4E,0x29,Write,ACK
2.360547500000000,409,0x4E,0x2D,Write,ACK
2.360777000000000,410,0x4E,0x29,Write,ACK
2.361062000000000,411,0x4E,0x09,Write,ACK
2.361291500000000,412,0x4E,0x0D,Write,ACK
2.361521000000000,413,0x4E,0x09,Write,ACK
2.361806000000000,414,0x4E,0x59,Write,ACK
2.362035500000000,415,0x4E,0x5D,Write,ACK
2.362265500000000,416,0x4E,0x59,Write,ACK
2.362550000000000,417,0x4E,0x09,Write,ACK
2.362780000000000,418,0x4E,0x0D,Write,ACK
2.363009500000000,419,0x4E,0x09,Write,ACK
2.363294000000000,420,0x4E,0x69,Write,ACK
2.363524000000000,421,0x4E,0x6D,Write,ACK
2.363753500000000,422,0x4E,0x69,Write,ACK
2.364033500000000,423,0x4E,0x19,Write,ACK
2.364263000000000,424,0x4E,0x1D,Write,ACK
2.364493000000000,425,0x4E,0x19,Write,ACK
2.364777500000000,426,0x4E,0x79,Write,ACK
2.365007000000000,427,0x4E,0x7D,Write,ACK
2.365237000000000,428,0x4E,0x79,Write,ACK
2.365516500000000,429,0x4E,0x39,Write,ACK
2.365746500000000,430,0x4E,0x3D,Write,ACK
2.365976000000000,431,0x4E,0x39,Write,ACK
2.366266000000000,432,0x4E,0x79,Write,ACK
2.366495500000000,433,0x4E,0x7D,Write,ACK
2.366725000000000,434,0x4E,0x79,Write,ACK
2.367010000000000,435,0x4E,0x39,Write,ACK
2.367249500000000,436,0x4E,0x3D,Write,ACK
2.367479500000000,437,0x4E,0x39,Write,ACK
2.367764000000000,438,0x4E,0x79,Write,ACK
2.367993500000000,439,0x4E,0x7D,Write,ACK
2.368223500000000,440,0x4E,0x79,Write,ACK
2.368503000000000,441,0x4E,0x79,Write,ACK
2.368733000000000,442,0x4E,0x7D,Write,ACK
2.368962500000000,443,0x4E,0x79,Write,ACK
2.369247500000000,444,0x4E,0x69,Write,ACK
2.369477000000000,445,0x4E,0x6D,Write,ACK
2.369707000000000,446,0x4E,0x69,Write,ACK
2.369986500000000,447,0x4E,0xF9,Write,ACK
2.370216500000000,448,0x4E,0xFD,Write,ACK
2.370446000000000,449,0x4E,0xF9,Write,ACK
2.370730500000000,450,0x4E,0x79,Write,ACK
2.370960500000000,451,0x4E,0x7D,Write,ACK
2.371190000000000,452,0x4E,0x79,Write,ACK
2.371475000000000,453,0x4E,0x29,Write,ACK
2.371704500000000,454,0x4E,0x2D,Write,ACK
2.371934500000000,455,0x4E,0x29,Write,ACK
2.372219000000000,456,0x4E,0x69,Write,ACK
2.372448500000000,457,0x4E,0x6D,Write,ACK
2.372678500000000,458,0x4E,0x69,Write,ACK
2.372958000000000,459,0x4E,0x49,Write,ACK
2.373187500000000,460,0x4E,0x4D,Write,ACK
2.373417500000000,461,0x4E,0x49,Write,ACK
2.373712000000000,462,0x4E,0xC8,Write,ACK
2.373942000000000,463,0x4E,0xCC,Write,ACK
2.374171500000000,464,0x4E,0xC8,Write,ACK
2.374461500000000,465,0x4E,0x08,Write,ACK
2.374691000000000,466,0x4E,0x0C,Write,ACK
2.374920500000000,467,0x4E,0x08,Write,ACK
2.375255500000000,468,0x4E,0x29,Write,ACK
2.375485000000000,469,0x4E,0x2D,Write,ACK
2.375715000000000,470,0x4E,0x29,Write,ACK
2.375994500000000,471,0x4E,0xA9,Write,ACK
2.376224000000000,472,0x4E,0xAD,Write,ACK
2.376464000000000,473,0x4E,0xA9,Write,ACK
2.376748500000000,474,0x4E,0x29,Write,ACK
2.376978000000000,475,0x4E,0x2D,Write,ACK
2.377208000000000,476,0x4E,0x29,Write,ACK
2.377497500000000,477,0x4E,0xA9,Write,ACK
2.377727500000000,478,0x4E,0xAD,Write,ACK
2.377957000000000,479,0x4E,0xA9,Write,ACK
2.378241500000000,480,0x4E,0x29,Write,ACK
2.378471500000000,481,0x4E,0x2D,Write,ACK
2.378701000000000,482,0x4E,0x29,Write,ACK
2.378986000000000,483,0x4E,0xA9,Write,ACK
2.379215500000000,484,0x4E,0xAD,Write,ACK
2.379445500000000,485,0x4E,0xA9,Write,ACK
2.379730000000000,486,0x4E,0x79,Write,ACK
2.379959500000000,487,0x4E,0x7D,Write,ACK
2.380189500000000,488,0x4E,0x79,Write,ACK
2.380469000000000,489,0x4E,0xB9,Write,ACK
2.380698500000000,490,0x4E,0xBD,Write,ACK
2.380928500000000,491,0x4E,0xB9,Write,ACK
2.981902000000000,492,0x4E,0x08,Write,ACK
2.982131500000000,493,0x4E,0x0C,Write,ACK
2.982361000000000,494,0x4E,0x08,Write,ACK
2.982646000000000,495,0x4E,0x18,Write,ACK
2.982875500000000,496,0x4E,0x1C,Write,ACK
2.983105500000000,497,0x4E,0x18,Write,ACK
2.985527500000000,498,0x4E,0x88,Write,ACK
2.985757000000000,499,0x4E,0x8C,Write,ACK
2.985987000000000,500,0x4E,0x88,Write,ACK
2.986271500000000,501,0x4E,0x08,Write,ACK
2.986501500000000,502,0x4E,0x0C,Write,ACK
2.986731000000000,503,0x4E,0x08,Write,ACK
2.987020500000000,504,0x4E,0x29,Write,ACK
2.987250500000000,505,0x4E,0x2D,Write,ACK
2.987480000000000,506,0x4E,0x29,Write,ACK
2.987760000000000,507,0x4E,0x09,Write,ACK
2.987989500000000,508,0x4E,0x0D,Write,ACK
2.988219500000000,509,0x4E,0x09,Write,ACK
2.988509000000000,510,0x4E,0x49,Write,ACK
2.988738500000000,511,0x4E,0x4D,Write,ACK
2.988968500000000,512,0x4E,0x49,Write,ACK
2.989248000000000,513,0x4E,0x59,Write,ACK
2.989478000000000,514,0x4E,0x5D,Write,ACK
2.989707500000000,515,0x4E,0x59,Write,ACK
2.989992500000000,516,0x4E,0x69,Write,ACK
2.990222000000000,517,0x4E,0x6D,Write,ACK
2.990451500000000,518,0x4E,0x69,Write,ACK
2.990736500000000,519,0x4E,0xE9,Write,ACK
2.990966000000000,520,0x4E,0xED,Write,ACK
2.991196000000000,521,0x4E,0xE9,Write,ACK
2.991480500000000,522,0x4E,0x79,Write,ACK
2.991710500000000,523,0x4E,0x7D,Write,ACK
2.991940000000000,524,0x4E,0x79,Write,ACK
2.992219500000000,525,0x4E,0x49,Write,ACK
2.992449500000000,526,0x4E,0x4D,Write,ACK
